#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
FANCA	2175	0.3475	0.9848	0.3471	0.6950	0.3939	0.0000	0.5088	0.6950	0.5000	0	Fanconi anemia (ORPHA:84): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-External ear malformation (HP:0008572), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 	Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Hypertelorism (HP:0000316)-microphthalmia (MP:0001297), Long palpebral fissure (HP:0000637)-microphthalmia (MP:0001297), 		Proximity to PALB2 associated with Fanconi anemia (ORPHA:84): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-External ear malformation (HP:0008572), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 	Proximity to PALB2 Microcephaly (HP:0000252)-exencephaly (MP:0000914), 	
NFIL3	4783	0.5012	0.8036	0.3320	0.0000	0.3789	0.0000	0.5012	0.5012	1.0000	0		Hypertelorism (HP:0000316)-abnormal cornea morphology (MP:0001312), Long palpebral fissure (HP:0000637)-abnormal cornea morphology (MP:0001312), 			Proximity to MESP1 Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), Microcephaly (HP:0000252)-microcephaly (MP:0000433), 	
PER2	8864	0.5087	0.7923	0.3266	0.0000	0.3858	0.0000	0.5087	0.5087	1.0000	0		Intellectual disability (HP:0001249)-enhanced behavioral response to cocaine (MP:0009754), Triangular face (HP:0000325)-salivary gland epithelial hyperplasia (MP:0000619), Macrodontia (HP:0001572)-salivary gland epithelial hyperplasia (MP:0000619), 		Proximity to NONO associated with Macrocephaly-intellectual disability-left ventricular non compaction syndrome (ORPHA:466791): Intellectual disability (HP:0001249)-Intellectual disability, mild (HP:0001256), Short stature (HP:0004322)-Slender build (HP:0001533), Microcephaly (HP:0000252)-Relative macrocephaly (HP:0004482), Triangular face (HP:0000325)-Triangular face (HP:0000325), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Upslanted palpebral fissure (HP:0000582), Macrodontia (HP:0001572)-Widely spaced teeth (HP:0000687), 		
DGCR2	9993	0.5001	0.7999	0.3221	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to UFD1 associated with 22q11.2 deletion syndrome (ORPHA:567): Intellectual disability (HP:0001249)-Intellectual disability, mild (HP:0001256), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Small earlobe (HP:0000385), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Telecanthus (HP:0000506), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 		Proximity to UFD1 Microcephaly (HP:0000252)-abnormal(ly) decreased size head (ZP:0000054), Macrodontia (HP:0001572)-abnormal(ly) increased thickness mandibular arch skeleton (ZP:0002276), 
FARP2	9855	0.5013	0.7971	0.3194	0.0000	0.0000	0.0000	0.5013	0.5013	1.0000	0				Proximity to RAP1A associated with Kabuki syndrome (ORPHA:2322): Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Long palpebral fissure (HP:0000637)-Eversion of lateral third of lower eyelids (HP:0007655), Macrodontia (HP:0001572)-Microdontia (HP:0000691), 		
CIC	23152	0.5000	0.7980	0.3182	0.3223	0.0000	0.0000	0.5000	0.5000	1.0000	0	Mental retardation, autosomal dominant 45 (OMIM:617600): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), 			Proximity to RBM10 associated with TARP syndrome (ORPHA:2886): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Failure to thrive (HP:0001508), Microcephaly (HP:0000252)-Cerebellar hypoplasia (HP:0001321), Macrotia (HP:0000400)-Prominent antihelix (HP:0000395), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Short palpebral fissure (HP:0012745), Macrodontia (HP:0001572)-Alveolar ridge overgrowth (HP:0009085), 		
CHIA	27159	0.5001	0.7978	0.3181	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to GUSB associated with Mucopolysaccharidosis VII (OMIM:253220): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Long palpebral fissure (HP:0000637)-Thick eyebrow (HP:0000574), Macrodontia (HP:0001572)-Widely spaced teeth (HP:0000687), 	Proximity to GUSB Short stature (HP:0004322)-short limbs (MP:0000547), Microcephaly (HP:0000252)-shortened head (MP:0000435), Macrotia (HP:0000400)-deafness (MP:0001967), 	
MTHFR	4524	0.6715	0.6008	0.3122	0.3836	0.6715	0.0000	0.5067	0.6715	1.0000	0	Homocystinuria due to MTHFR deficiency (OMIM:236250): Microcephaly (HP:0000252)-Microcephaly (HP:0000252), 	Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-small cerebellum (MP:0000852), Hypertelorism (HP:0000316)-exophthalmos (MP:0002750), Long palpebral fissure (HP:0000637)-exophthalmos (MP:0002750), 		Proximity to CBS associated with Homocystinuria, B6-responsive and nonresponsive types (OMIM:236200): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Tall stature (HP:0000098), Macrodontia (HP:0001572)-Dental crowding (HP:0000678), 	Proximity to CBS Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Triangular face (HP:0000325)-abnormal facial morphology (MP:0003743), Hypertelorism (HP:0000316)-abnormal eye development (MP:0001286), Long palpebral fissure (HP:0000637)-delayed eyelid opening (MP:0001290), Macrodontia (HP:0001572)-abnormal facial morphology (MP:0003743), 	
OGFOD2	79676	0.5000	0.7933	0.3089	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to PSIP1 Intellectual disability (HP:0001249)-hunched posture (MP:0001505), Microcephaly (HP:0000252)-shortened head (MP:0000435), Triangular face (HP:0000325)-broad face (MP:0030069), Hypertelorism (HP:0000316)-blepharitis (MP:0005251), Long palpebral fissure (HP:0000637)-blepharitis (MP:0005251), Macrodontia (HP:0001572)-abnormal jaw morphology (MP:0000454), 	
TANGO6	79613	0.5000	0.7854	0.2935	0.0000	0.3725	0.0000	0.5000	0.5000	1.0000	0		Hypertelorism (HP:0000316)-abnormal eye morphology (MP:0002092), Long palpebral fissure (HP:0000637)-abnormal eye morphology (MP:0002092), 			Proximity to NCOA3 Triangular face (HP:0000325)-abnormal tooth morphology (MP:0002100), Hypertelorism (HP:0000316)-persistence of hyaloid vascular system (MP:0001289), Long palpebral fissure (HP:0000637)-persistence of hyaloid vascular system (MP:0001289), Macrodontia (HP:0001572)-abnormal tooth morphology (MP:0002100), 	
CUX2	23316	0.5001	0.7777	0.2794	0.3223	0.2993	0.0000	0.5001	0.5001	1.0000	0	Lennox-Gastaut syndrome (ORPHA:2382): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), 	Microcephaly (HP:0000252)-abnormal cerebral cortex morphology (MP:0000788), 		Proximity to GBA associated with Gaucher disease, perinatal lethal (OMIM:608013): Short stature (HP:0004322)-Decreased body weight (HP:0004325), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Triangular face (HP:0000325)-Triangular face (HP:0000325), Macrotia (HP:0000400)-Microtia (HP:0008551), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Macrodontia (HP:0001572)-Retrognathia (HP:0000278), 	Proximity to GBA Microcephaly (HP:0000252)-abnormal striatum morphology (MP:0004077), 	
LONP1	9361	0.2978	0.9971	0.2620	0.5955	0.2462	0.0000	0.5016	0.5955	0.5000	0	CODAS syndrome (OMIM:600373): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Broad skull (HP:0002682), Macrotia (HP:0000400)-Crumpled ear (HP:0009901), Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), Macrodontia (HP:0001572)-Hypoplasia of dental enamel (HP:0006297), 	Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 		Proximity to TBX22 associated with Abruzzo-Erickson syndrome (ORPHA:921): Short stature (HP:0004322)-Short stature (HP:0004322), Macrotia (HP:0000400)-Macrotia (HP:0000400), Long palpebral fissure (HP:0000637)-Epicanthus (HP:0000286), Macrodontia (HP:0001572)-Malar flattening (HP:0000272), 	Proximity to TBX22 Triangular face (HP:0000325)-abnormal palatal rugae morphology (MP:0009652), Macrodontia (HP:0001572)-abnormal vomer bone morphology (MP:0000098), 	
CNTNAP3B	728577	0.2944	0.9987	0.2581	0.0000	0.2944	0.0000	0.0000	0.2944	1.0000	0		Intellectual disability (HP:0001249)-abnormal motor learning (MP:0002804), 				
EEF1D	1936	0.5059	0.7497	0.2413	0.0000	0.0000	0.0000	0.5059	0.5059	1.0000	0					Proximity to HBS1L Triangular face (HP:0000325)-abnormal facial morphology (MP:0003743), Hypertelorism (HP:0000316)-corneal opacity (MP:0001314), Long palpebral fissure (HP:0000637)-corneal opacity (MP:0001314), Macrodontia (HP:0001572)-abnormal tooth morphology (MP:0002100), 	
NBAS	51594	0.2806	0.9973	0.2293	0.5612	0.3749	0.0000	0.5000	0.5612	0.5000	0	Short stature, optic nerve atrophy, and Pelger-Huet anomaly (OMIM:614800): Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Brachycephaly (HP:0000248), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Thick eyebrow (HP:0000574), Macrodontia (HP:0001572)-Prominent glabella (HP:0002057), 	Hypertelorism (HP:0000316)-persistence of hyaloid vascular system (MP:0001289), Long palpebral fissure (HP:0000637)-persistence of hyaloid vascular system (MP:0001289), 		Proximity to GPKOW associated with Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome (ORPHA:2570): Short stature (HP:0004322)-Intrauterine growth retardation (HP:0001511), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Deeply set eye (HP:0000490), Long palpebral fissure (HP:0000637)-Blepharophimosis (HP:0000581), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 		
ISL1	3670	0.2936	0.9810	0.2267	0.0000	0.5872	0.3324	0.5126	0.5872	0.5000	0		Macrotia (HP:0000400)-excessive cerumen (MP:0030419), 	Microcephaly (HP:0000252)-abnormal(ly) decreased size head (ZP:0000054), 	Proximity to RLIM associated with Tonne-Kalscheuer syndrome (OMIM:300978): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Downslanted palpebral fissures (HP:0000494), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 		
DNAH5	1767	0.2680	0.9973	0.2070	0.1714	0.5361	0.0000	0.5003	0.5361	0.5000	0	Primary ciliary dyskinesia (ORPHA:244): Macrodontia (HP:0001572)-Chronic sinusitis (HP:0011109), 	Intellectual disability (HP:0001249)-abnormal gait (MP:0001406), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-enlarged cranium (MP:0000439), Macrotia (HP:0000400)-abnormal hearing physiology (MP:0001963), 			Proximity to DCTN5 Microcephaly (HP:0000252)-microcephaly (MP:0000433), Triangular face (HP:0000325)-abnormal mouth morphology (MP:0000452), Hypertelorism (HP:0000316)-abnormal eye morphology (MP:0002092), Long palpebral fissure (HP:0000637)-abnormal eye morphology (MP:0002092), Macrodontia (HP:0001572)-micrognathia (MP:0002639), 	
ACADSB	36	0.2501	1.0000	0.1817	0.3836	0.4780	0.0000	0.5002	0.5002	0.5000	0	2-methylbutyrylglycinuria (OMIM:610006): Microcephaly (HP:0000252)-Microcephaly (HP:0000252), 	Triangular face (HP:0000325)-abnormal mouth morphology (MP:0000452), Hypertelorism (HP:0000316)-abnormal lens morphology (MP:0001303), Long palpebral fissure (HP:0000637)-abnormal lens morphology (MP:0001303), Macrodontia (HP:0001572)-abnormal mouth morphology (MP:0000452), 		Proximity to SLC25A21 associated with ?Mitochondrial DNA depletion syndrome 18 (OMIM:618811): Short stature (HP:0004322)-Failure to thrive (HP:0001508), 	Proximity to SLC25A21 Triangular face (HP:0000325)-abnormal snout morphology (MP:0000443), Macrodontia (HP:0001572)-abnormal tooth morphology (MP:0002100), 	
TET2	54790	0.2523	0.9973	0.1814	0.2354	0.0000	0.0000	0.5046	0.5046	0.5000	0	Polycythemia vera (ORPHA:729): Short stature (HP:0004322)-Weight loss (HP:0001824), 			Proximity to ASXL1 associated with Bohring-Opitz syndrome (OMIM:605039): Intellectual disability (HP:0001249)-Intellectual disability, profound (HP:0002187), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Upslanted palpebral fissure (HP:0000582), Macrodontia (HP:0001572)-Broad alveolar ridges (HP:0000187), 	Proximity to ASXL1 Triangular face (HP:0000325)-cleft palate (MP:0000111), Hypertelorism (HP:0000316)-anophthalmia (MP:0001293), Long palpebral fissure (HP:0000637)-anophthalmia (MP:0001293), Macrodontia (HP:0001572)-mandible hypoplasia (MP:0000460), 	
MYO5B	4645	0.2517	0.9972	0.1803	0.2761	0.0000	0.0000	0.5034	0.5034	0.5000	0	Microvillus inclusion disease (OMIM:251850): Short stature (HP:0004322)-Growth delay (HP:0001510), 			Proximity to TNNI2 associated with Arthrogryposis, distal, type 2B1 (OMIM:601680): Short stature (HP:0004322)-Short stature (HP:0004322), Triangular face (HP:0000325)-Triangular face (HP:0000325), Long palpebral fissure (HP:0000637)-Downslanted palpebral fissures (HP:0000494), Macrodontia (HP:0001572)-Mandibular prognathia (HP:0000303), 	Proximity to TNNI2 Short stature (HP:0004322)-short radius (MP:0004355), 	
ARFGEF2	10564	0.2503	0.9973	0.1784	0.4221	0.2653	0.0000	0.5006	0.5006	0.5000	0	Periventricular heterotopia with microcephaly (OMIM:608097): Intellectual disability (HP:0001249)-Intellectual disability, severe (HP:0010864), Short stature (HP:0004322)-Failure to thrive (HP:0001508), Microcephaly (HP:0000252)-Progressive microcephaly (HP:0000253), 	Microcephaly (HP:0000252)-abnormal cerebral cortex morphology (MP:0000788), 		Proximity to PRKAR1A associated with Acrodysostosis (ORPHA:950): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Brachycephaly (HP:0000248), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Epicanthus (HP:0000286), Macrodontia (HP:0001572)-Open bite (HP:0010807), 	Proximity to PRKAR1A Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 	
AMPD3	272	0.2501	0.9969	0.1775	0.0000	0.0000	0.0000	0.5002	0.5002	0.5000	0					Proximity to XPNPEP1 Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-microcephaly (MP:0000433), 	
GLIS3	169792	0.2523	0.9944	0.1774	0.4193	0.2883	0.0000	0.5045	0.5045	0.5000	0	Diabetes mellitus, neonatal, with congenital hypothyroidism (OMIM:610199): Short stature (HP:0004322)-Intrauterine growth retardation (HP:0001511), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Long palpebral fissure (HP:0000637)-Epicanthus (HP:0000286), Macrodontia (HP:0001572)-Wide anterior fontanel (HP:0000260), 	Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), 		Proximity to SUFU associated with Gorlin syndrome (ORPHA:377): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Microcephaly (HP:0000252)-Brachycephaly (HP:0000248), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Telecanthus (HP:0000506), Macrodontia (HP:0001572)-Carious teeth (HP:0000670), 	Proximity to SUFU Microcephaly (HP:0000252)-microcephaly (MP:0000433), Triangular face (HP:0000325)-cleft palate (MP:0000111), Macrodontia (HP:0001572)-micrognathia (MP:0002639), 	Proximity to SUFU Short stature (HP:0004322)-abnormal(ly) dwarf-like whole organism (ZP:0002909), Macrotia (HP:0000400)-abnormal(ly) morphology inner ear (ZP:0001246), 
NPHP3	27031	0.2796	0.9615	0.1749	0.3573	0.5592	0.0000	0.0000	0.5592	0.5000	0	Senior-Loken syndrome (ORPHA:3156): Short stature (HP:0004322)-Short stature (HP:0004322), 	Triangular face (HP:0000325)-malocclusion (MP:0000120), Macrodontia (HP:0001572)-malocclusion (MP:0000120), 				
SACS	26278	0.2500	0.9937	0.1732	0.3223	0.3369	0.0000	0.5000	0.5000	0.5000	0	Spastic ataxia, Charlevoix-Saguenay type (OMIM:270550): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), 	Intellectual disability (HP:0001249)-impaired balance (MP:0001525), Microcephaly (HP:0000252)-abnormal Purkinje cell morphology (MP:0000877), 			Proximity to CCL13 Intellectual disability (HP:0001249)-abnormal conditioned taste aversion behavior (MP:0002805), Triangular face (HP:0000325)-premature tooth eruption (MP:0000122), Hypertelorism (HP:0000316)-retinal deposits (MP:0006187), Long palpebral fissure (HP:0000637)-retinal deposits (MP:0006187), Macrodontia (HP:0001572)-premature tooth eruption (MP:0000122), 	
ANKS6	203286	0.2506	0.9916	0.1714	0.0000	0.2462	0.0000	0.5013	0.5013	0.5000	0		Short stature (HP:0004322)-fetal growth retardation (MP:0004201), 		Proximity to B9D2 associated with Joubert syndrome 34 (OMIM:614175): Microcephaly (HP:0000252)-Anencephaly (HP:0002323), Macrotia (HP:0000400)-Abnormality of the pinna (HP:0000377), Long palpebral fissure (HP:0000637)-Narrow palpebral fissure (HP:0045025), 	Proximity to B9D2 Microcephaly (HP:0000252)-abnormal optic stalk morphology (MP:0004268), Triangular face (HP:0000325)-abnormal tongue epithelium morphology (MP:0000764), Hypertelorism (HP:0000316)-aphakia (MP:0003078), Long palpebral fissure (HP:0000637)-aphakia (MP:0003078), Macrodontia (HP:0001572)-abnormal incisor morphology (MP:0005358), 	
IREB2	3658	0.2503	0.9857	0.1633	0.3997	0.4157	0.0000	0.5007	0.5007	0.5000	0	Neurodegeneration, early-onset, with choreoathetoid movements and microcytic anemia (OMIM:618451): Macrotia (HP:0000400)-Low-set ears (HP:0000369), Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), 	Intellectual disability (HP:0001249)-abnormal posture (MP:0001504), Microcephaly (HP:0000252)-abnormal thalamus morphology (MP:0000832), Macrotia (HP:0000400)-abnormal vestibular system physiology (MP:0004742), 		Proximity to OTULIN associated with Autoinflammation, panniculitis, and dermatosis syndrome (OMIM:617099): Short stature (HP:0004322)-Failure to thrive (HP:0001508), 	Proximity to OTULIN Microcephaly (HP:0000252)-microcephaly (MP:0000433), Triangular face (HP:0000325)-micrognathia (MP:0002639), Macrodontia (HP:0001572)-micrognathia (MP:0002639), 	
CWF19L1	55280	0.2501	0.9831	0.1598	0.3958	0.0000	0.0000	0.5001	0.5001	0.5000	0	Autosomal recessive cerebellar ataxia due to CWF19L1 deficiency (ORPHA:453521): Intellectual disability (HP:0001249)-Intellectual disability, moderate (HP:0002342), Microcephaly (HP:0000252)-Mild microcephaly (HP:0040196), Long palpebral fissure (HP:0000637)-Synophrys (HP:0000664), 			Proximity to CWC27 associated with Retinitis pigmentosa with or without skeletal anomalies (OMIM:250410): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Macrotia (HP:0000400), Long palpebral fissure (HP:0000637)-Downslanted palpebral fissures (HP:0000494), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 	Proximity to CWC27 Hypertelorism (HP:0000316)-decreased b wave amplitude (MP:0012144), Long palpebral fissure (HP:0000637)-decreased b wave amplitude (MP:0012144), 	
LILRA2	11027	0.2452	0.9887	0.1598	0.0000	0.2452	0.0000	0.0000	0.2452	1.0000	0		Microcephaly (HP:0000252)-abnormal visual cortex morphology (MP:0000805), 				
PKD1	5310	0.5010	0.6989	0.1594	0.0000	0.4045	0.2943	0.5010	0.5010	1.0000	0		Triangular face (HP:0000325)-micrognathia (MP:0002639), Macrodontia (HP:0001572)-micrognathia (MP:0002639), 	Macrodontia (HP:0001572)-abnormal(ly) malformed mandibular arch skeleton (ZP:0001708), 	Proximity to KIF7 associated with Acrocallosal syndrome (OMIM:200990): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Growth delay (HP:0001510), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Abnormality of the pinna (HP:0000377), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Downslanted palpebral fissures (HP:0000494), Macrodontia (HP:0001572)-Hypoplasia of teeth (HP:0000685), 	Proximity to KIF7 Microcephaly (HP:0000252)-hydrocephaly (MP:0001891), Triangular face (HP:0000325)-cleft upper lip (MP:0005170), Hypertelorism (HP:0000316)-anophthalmia (MP:0001293), Long palpebral fissure (HP:0000637)-anophthalmia (MP:0001293), Macrodontia (HP:0001572)-cleft upper lip (MP:0005170), 	Proximity to KIF7 Microcephaly (HP:0000252)-abnormal(ly) decreased size head (ZP:0000054), 
TVP23C	201158	0.5000	0.6704	0.1263	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to ROR2 associated with Autosomal recessive Robinow syndrome (ORPHA:1507): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Disproportionate short-limb short stature (HP:0008873), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Low-set, posteriorly rotated ears (HP:0000368), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Long palpebral fissure (HP:0000637), Macrodontia (HP:0001572)-Increased number of teeth (HP:0011069), 	Proximity to ROR2 Short stature (HP:0004322)-short radius (MP:0004355), Microcephaly (HP:0000252)-increased cranium width (MP:0000441), Triangular face (HP:0000325)-abnormal nasal capsule morphology (MP:0004726), Macrotia (HP:0000400)-abnormal tegmen tympani morphology (MP:0030321), Hypertelorism (HP:0000316)-ocular hypertelorism (MP:0001300), Long palpebral fissure (HP:0000637)-ocular hypertelorism (MP:0001300), Macrodontia (HP:0001572)-abnormal jaw morphology (MP:0000454), 	Proximity to ROR2 Microcephaly (HP:0000252)-abnormal(ly) decreased size head (ZP:0000054), 
BAHCC1	57597	0.2676	0.9318	0.1247	0.0000	0.2676	0.0000	0.0000	0.2676	1.0000	0		Intellectual disability (HP:0001249)-abnormal gait (MP:0001406), 				
WDR60	55112	0.2500	0.9512	0.1241	0.4186	0.2462	0.0000	0.5000	0.5000	0.5000	0	Short rib-polydactyly syndrome, Verma-Naumoff type (ORPHA:93271): Short stature (HP:0004322)-Disproportionate short-limb short stature (HP:0008873), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Long palpebral fissure (HP:0000637)-Epicanthus (HP:0000286), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 	Short stature (HP:0004322)-embryonic growth retardation (MP:0003984), 			Proximity to DCTN5 Microcephaly (HP:0000252)-microcephaly (MP:0000433), Triangular face (HP:0000325)-abnormal mouth morphology (MP:0000452), Hypertelorism (HP:0000316)-abnormal eye morphology (MP:0002092), Long palpebral fissure (HP:0000637)-abnormal eye morphology (MP:0002092), Macrodontia (HP:0001572)-micrognathia (MP:0002639), 	
TACR3	6870	0.2559	0.9354	0.1153	0.5118	0.3316	0.0000	0.5012	0.5118	0.5000	0	Normosmic congenital hypogonadotropic hypogonadism (ORPHA:432): Short stature (HP:0004322)-Abnormality of body height (HP:0000002), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Macrodontia (HP:0001572)-Abnormality of the dentition (HP:0000164), 	Intellectual disability (HP:0001249)-abnormal spatial learning (MP:0001463), 		Proximity to GRM1 associated with Spinocerebellar ataxia, autosomal recessive 13 (OMIM:614831): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Inferior vermis hypoplasia (HP:0007068), Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), 	Proximity to GRM1 Intellectual disability (HP:0001249)-ataxia (MP:0001393), Hypertelorism (HP:0000316)-narrow eye opening (MP:0005287), Long palpebral fissure (HP:0000637)-narrow eye opening (MP:0005287), 	
SLC25A12	8604	0.2501	0.9280	0.1028	0.0000	0.4125	0.0000	0.5002	0.5002	0.5000	0		Intellectual disability (HP:0001249)-impaired balance (MP:0001525), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-decreased striatum size (MP:0012468), 		Proximity to SLC25A21 associated with ?Mitochondrial DNA depletion syndrome 18 (OMIM:618811): Short stature (HP:0004322)-Failure to thrive (HP:0001508), 	Proximity to SLC25A21 Triangular face (HP:0000325)-abnormal snout morphology (MP:0000443), Macrodontia (HP:0001572)-abnormal tooth morphology (MP:0002100), 	
NOTCH2NLC	100996717	0.1841	1.0000	0.1006	0.1841	0.0000	0.0000	0.0000	0.1841	1.0000	0	Neuronal intranuclear inclusion disease (ORPHA:2289): Long palpebral fissure (HP:0000637)-Ophthalmoplegia (HP:0000602), 					
